Date Local,County Name,State Code,County Code,Site Num,Latitude,Longitude,risk_prob,warn_flag,top_reasons
2025-07-30,San Joaquin,6,77,1003,37.961578,-121.281414,0.010533271993369049,0,pm25_roll3(-0.25); pm25_t(-0.13); pm25_lag2(+0.09)
2025-07-29,San Joaquin,6,77,1003,37.961578,-121.281414,0.03992053106411595,0,pm25_roll3(-0.35); pm25_lag2(+0.24); pm25_lag1(+0.08)
2025-07-28,San Joaquin,6,77,1003,37.961578,-121.281414,0.02384839686551074,0,pm25_roll3(-0.41); pm25_lag1(+0.24); pm25_lag2(+0.15)
2025-07-27,San Joaquin,6,77,1003,37.961578,-121.281414,0.004693032312156608,0,pm25_t(-0.38); pm25_roll3(-0.37); pm25_lag2(+0.16)
2025-07-26,San Joaquin,6,77,1003,37.961578,-121.281414,0.01036242348552514,0,pm25_roll3(-0.41); pm25_t(-0.24); pm25_lag2(+0.19)
2025-07-25,San Joaquin,6,77,1003,37.961578,-121.281414,0.011896724836526864,0,pm25_roll3(-0.42); pm25_t(-0.25); pm25_lag2(+0.20)
2025-07-24,San Joaquin,6,77,1003,37.961578,-121.281414,0.009475900824765128,0,pm25_roll3(-0.37); pm25_t(-0.30); pm25_lag1(+0.20)
2025-07-23,San Joaquin,6,77,1003,37.961578,-121.281414,0.009167089429428246,0,pm25_t(-0.32); pm25_roll3(-0.27); pm25_lag1(+0.16)
2025-07-22,San Joaquin,6,77,1003,37.961578,-121.281414,0.009218486358782895,0,pm25_t(-0.26); pm25_roll3(-0.22); pm25_lag1(+0.12)
2025-07-21,San Joaquin,6,77,1003,37.961578,-121.281414,0.010863145839383609,0,pm25_roll3(-0.23); pm25_t(-0.20); pm25_lag2(+0.10)
2025-07-20,San Joaquin,6,77,1003,37.961578,-121.281414,0.02069293066538064,0,pm25_roll3(-0.27); pm25_lag2(+0.14); pm25_t(-0.11)
2025-07-19,San Joaquin,6,77,1003,37.961578,-121.281414,0.013793778358219683,0,pm25_roll3(-0.30); pm25_t(-0.16); pm25_lag1(+0.13)
2025-07-18,San Joaquin,6,77,1003,37.961578,-121.281414,0.01139572834324878,0,pm25_roll3(-0.26); pm25_t(-0.22); pm25_lag2(+0.15)
2025-07-17,San Joaquin,6,77,1003,37.961578,-121.281414,0.010805711972267488,0,pm25_roll3(-0.23); pm25_t(-0.19); pm25_lag1(+0.14)
2025-07-16,San Joaquin,6,77,1003,37.961578,-121.281414,0.007889827241078895,0,pm25_t(-0.23); pm25_roll3(-0.18); pm25_lag2(+0.08)
2025-07-15,San Joaquin,6,77,1003,37.961578,-121.281414,0.02903530717354925,0,pm25_t(-0.13); pm25_lag1(+0.08); pm25_lag2(+0.07)
2025-07-14,San Joaquin,6,77,1003,37.961578,-121.281414,0.048319487957525054,0,pm25_roll3(+0.36); pm25_lag2(-0.14); pm25_t(-0.13)
2025-07-13,San Joaquin,6,77,1003,37.961578,-121.281414,0.013983790701070807,0,pm25_roll3(+0.62); pm25_lag2(-0.41); pm25_lag1(-0.14)
2025-07-12,San Joaquin,6,77,1003,37.961578,-121.281414,0.020162483863765766,0,pm25_roll3(+0.44); pm25_lag1(-0.40); pm25_lag2(-0.28)
2025-07-11,San Joaquin,6,77,1003,37.961578,-121.281414,0.3093899224638774,0,pm25_t(+0.65); pm25_lag1(-0.28); pm25_lag2(+0.10)
2025-07-10,San Joaquin,6,77,1003,37.961578,-121.281414,0.2835857418747934,0,pm25_t(+0.45); pm25_roll3(-0.30); pm25_lag2(+0.18)
2025-07-09,San Joaquin,6,77,1003,37.961578,-121.281414,0.01754732600911531,0,pm25_roll3(-0.26); pm25_lag1(+0.17); pm25_t(-0.16)
2025-07-08,San Joaquin,6,77,1003,37.961578,-121.281414,0.009930389904282718,0,pm25_t(-0.28); pm25_lag1(+0.12); pm25_roll3(-0.12)
2025-07-07,San Joaquin,6,77,1003,37.961578,-121.281414,0.01847082190358264,0,pm25_t(-0.19); pm25_roll3(+0.08); pm25_lag1(+0.06)
2025-07-06,San Joaquin,6,77,1003,37.961578,-121.281414,0.022887531322113245,0,pm25_roll3(+0.25); pm25_lag2(-0.15); pm25_t(-0.09)
2025-07-05,San Joaquin,6,77,1003,37.961578,-121.281414,0.020169970575585852,0,pm25_roll3(+0.23); pm25_lag2(-0.16); pm25_lag1(-0.15)
2025-07-04,San Joaquin,6,77,1003,37.961578,-121.281414,0.0744627256593984,0,pm25_t(+0.24); pm25_lag1(-0.16); pm25_roll3(+0.10)
2025-07-03,San Joaquin,6,77,1003,37.961578,-121.281414,0.09890647074682819,0,pm25_t(+0.26); pm25_roll3(-0.08); pm25_lag2(+0.02)
2025-07-02,San Joaquin,6,77,1003,37.961578,-121.281414,0.02773013814943495,0,pm25_roll3(-0.14); pm25_lag2(+0.08); pm25_lag1(+0.02)
2025-07-01,San Joaquin,6,77,1003,37.961578,-121.281414,0.04056999362167505,0,pm25_roll3(-0.11); pm25_lag2(+0.09); pm25_lag1(+0.07)
2025-06-30,San Joaquin,6,77,1003,37.961578,-121.281414,0.02247168802316269,0,pm25_t(-0.12); pm25_lag1(+0.09); pm25_lag2(-0.02)
2025-06-29,San Joaquin,6,77,1003,37.961578,-121.281414,0.011039876027522346,0,pm25_t(-0.14); pm25_lag2(-0.04); pm25_roll7(+0.03)
2025-06-29,Santa Cruz,6,87,1005,37.06315,-122.083092,0.008145241131167838,0,pm25_t(-0.21); pm25_roll3(-0.14); pm25_roll7(+0.05)
2025-06-29,Santa Cruz,6,87,7,36.98332,-121.98822,0.0017570353093944624,0,pm25_t(-0.58); pm25_roll3(-0.41); pm25_lag1(+0.23)
2025-06-28,San Joaquin,6,77,1003,37.961578,-121.281414,0.03741417553786805,0,pm25_lag2(+0.08); pm25_roll3(-0.07); pm25_lag1(-0.04)
2025-06-28,Santa Cruz,6,87,1005,37.06315,-122.083092,0.02010275456204548,0,pm25_roll3(-0.27); pm25_lag2(+0.14); pm25_roll7(+0.06)
2025-06-28,Santa Cruz,6,87,7,36.98332,-121.98822,0.004329197453345423,0,pm25_roll3(-0.43); pm25_t(-0.37); pm25_lag2(+0.21)
2025-06-27,San Joaquin,6,77,1003,37.961578,-121.281414,0.04402378571242897,0,pm25_roll3(-0.18); pm25_lag1(+0.07); pm25_t(+0.07)
2025-06-27,Santa Cruz,6,87,1005,37.06315,-122.083092,0.02887090871727118,0,pm25_roll3(-0.43); pm25_lag2(+0.21); pm25_lag1(+0.14)
2025-06-27,Santa Cruz,6,87,7,36.98332,-121.98822,0.01332836771269354,0,pm25_roll3(-0.56); pm25_lag2(+0.26); pm25_lag1(+0.20)
2025-06-26,Santa Cruz,6,87,1005,37.06315,-122.083092,0.022061194696946795,0,pm25_roll3(-0.37); pm25_lag2(+0.24); pm25_t(-0.22)
2025-06-26,San Joaquin,6,77,1003,37.961578,-121.281414,0.019303914646276305,0,pm25_roll3(-0.16); pm25_t(-0.12); pm25_lag2(+0.11)
2025-06-26,Santa Cruz,6,87,7,36.98332,-121.98822,0.011055903719239863,0,pm25_roll3(-0.52); pm25_t(-0.33); pm25_lag2(+0.29)
2025-06-25,San Joaquin,6,77,1003,37.961578,-121.281414,0.0128906270381813,0,pm25_roll3(-0.25); pm25_lag1(+0.10); pm25_t(-0.10)
2025-06-25,Santa Cruz,6,87,7,36.98332,-121.98822,0.008079157488060802,0,pm25_t(-0.40); pm25_roll3(-0.37); pm25_lag1(+0.28)
2025-06-25,Santa Cruz,6,87,1005,37.06315,-122.083092,0.007317351669806442,0,pm25_t(-0.33); pm25_roll3(-0.27); pm25_lag1(+0.23)
2025-06-24,San Joaquin,6,77,1003,37.961578,-121.281414,0.011575603711453332,0,pm25_roll3(-0.27); pm25_lag2(+0.18); pm25_t(-0.17)
2025-06-24,Santa Cruz,6,87,1005,37.06315,-122.083092,0.0034676669620339376,0,pm25_t(-0.37); pm25_roll3(-0.22); pm25_lag2(+0.09)
2025-06-24,Santa Cruz,6,87,7,36.98332,-121.98822,0.002540151819607385,0,pm25_t(-0.46); pm25_roll3(-0.28); pm25_lag1(+0.15)
2025-06-23,San Joaquin,6,77,1003,37.961578,-121.281414,0.056340662547005635,0,pm25_lag1(+0.18); pm25_lag2(+0.14); pm25_roll3(-0.13)
2025-06-23,Santa Cruz,6,87,1005,37.06315,-122.083092,0.025650398962003076,0,pm25_roll3(-0.25); pm25_lag2(+0.16); pm25_lag1(+0.08)
2025-06-23,Santa Cruz,6,87,7,36.98332,-121.98822,0.009676839983151237,0,pm25_roll3(-0.25); pm25_t(-0.25); pm25_lag2(+0.16)
2025-06-22,Santa Cruz,6,87,7,36.98332,-121.98822,0.033714690561305174,0,pm25_roll3(-0.22); pm25_lag1(+0.16); pm25_lag2(+0.12)
2025-06-22,Santa Cruz,6,87,1005,37.06315,-122.083092,0.025123455411782354,0,pm25_roll3(-0.18); pm25_lag1(+0.15); pm25_t(-0.13)
2025-06-22,San Joaquin,6,77,1003,37.961578,-121.281414,0.013115807493326428,0,pm25_t(-0.29); pm25_roll3(+0.18); pm25_lag2(-0.14)
2025-06-21,Santa Cruz,6,87,1005,37.06315,-122.083092,0.008923111194624488,0,pm25_t(-0.25); pm25_lag1(+0.09); pm25_roll3(-0.09)
2025-06-21,Santa Cruz,6,87,7,36.98332,-121.98822,0.006537059066506759,0,pm25_t(-0.26); pm25_roll3(-0.19); pm25_lag1(+0.11)
2025-06-21,San Joaquin,6,77,1003,37.961578,-121.281414,0.0036302945992000143,0,pm25_roll3(+0.27); pm25_lag2(-0.24); pm25_t(-0.22)
2025-06-20,San Joaquin,6,77,1003,37.961578,-121.281414,0.07536294822253256,0,pm25_lag1(-0.24); pm25_t(+0.22); pm25_roll3(+0.21)
2025-06-20,Santa Cruz,6,87,1005,37.06315,-122.083092,0.01148099948179764,0,pm25_t(-0.15); pm25_roll3(-0.05); pm25_lag2(+0.02)
2025-06-20,Santa Cruz,6,87,7,36.98332,-121.98822,0.010706941189355739,0,pm25_t(-0.18); pm25_roll3(-0.18); pm25_lag2(+0.13)
2025-06-19,San Joaquin,6,77,1003,37.961578,-121.281414,0.18665718025021252,0,pm25_t(+0.39); pm25_lag2(-0.07); pm25_roll3(+0.06)
2025-06-19,Santa Cruz,6,87,7,36.98332,-121.98822,0.036769546597305615,0,pm25_roll3(-0.18); pm25_lag1(+0.12); pm25_lag2(+0.10)
2025-06-19,Santa Cruz,6,87,1005,37.06315,-122.083092,0.026784483979859438,0,pm25_roll3(-0.10); pm25_lag2(+0.05); pm25_lag1(+0.02)
2025-06-18,Santa Cruz,6,87,1005,37.06315,-122.083092,0.037389859930991656,0,pm25_lag2(+0.06); pm25_lag1(+0.05); pm25_t(-0.03)
2025-06-18,San Joaquin,6,77,1003,37.961578,-121.281414,0.021286338240099928,0,pm25_roll3(+0.13); pm25_lag1(-0.07); pm25_roll7(-0.05)
2025-06-18,Santa Cruz,6,87,7,36.98332,-121.98822,0.014093374841704196,0,pm25_t(-0.20); pm25_lag1(+0.10); pm25_roll3(-0.05)
2025-06-17,San Joaquin,6,77,1003,37.961578,-121.281414,0.03801361185032906,0,pm25_t(+0.11); pm25_roll3(+0.09); pm25_lag2(-0.07)
2025-06-17,Santa Cruz,6,87,1005,37.06315,-122.083092,0.020664787845024256,0,pm25_t(-0.08); pm25_lag2(-0.08); pm25_lag1(+0.06)
2025-06-17,Santa Cruz,6,87,7,36.98332,-121.98822,0.015211465961811096,0,pm25_t(-0.16); pm25_roll3(+0.07); pm25_lag2(-0.04)
2025-06-16,San Joaquin,6,77,1003,37.961578,-121.281414,0.049726284992536424,0,pm25_roll3(+0.16); pm25_lag1(-0.07); pm25_t(+0.06)
2025-06-16,Santa Cruz,6,87,7,36.98332,-121.98822,0.02903503564650637,0,pm25_roll3(+0.14); pm25_lag2(-0.07); pm25_lag1(-0.04)
2025-06-16,Santa Cruz,6,87,1005,37.06315,-122.083092,0.026508732663195547,0,pm25_roll3(+0.21); pm25_t(-0.10); pm25_lag1(-0.08)
2025-06-15,San Joaquin,6,77,1003,37.961578,-121.281414,0.07977968155523758,0,pm25_roll3(+0.27); pm25_lag2(-0.13); pm25_t(+0.11)
2025-06-15,Santa Cruz,6,87,7,36.98332,-121.98822,0.06299332218348976,0,pm25_roll3(+0.21); pm25_lag2(-0.07); pm25_t(+0.07)
2025-06-15,Santa Cruz,6,87,1005,37.06315,-122.083092,0.05529397910521926,0,pm25_roll3(+0.21); pm25_lag2(-0.17); pm25_t(+0.12)
2025-06-14,Santa Cruz,6,87,7,36.98332,-121.98822,0.0481034634291234,0,pm25_roll3(+0.17); pm25_lag2(-0.14); pm25_t(+0.11)
2025-06-14,Santa Cruz,6,87,1005,37.06315,-122.083092,0.036412595889360806,0,pm25_roll3(+0.20); pm25_lag1(-0.16); pm25_lag2(-0.08)
2025-06-14,San Joaquin,6,77,1003,37.961578,-121.281414,0.0347614322441137,0,pm25_roll3(+0.41); pm25_lag2(-0.22); pm25_lag1(-0.13)
2025-06-13,Santa Cruz,6,87,1005,37.06315,-122.083092,0.07193033567918983,0,pm25_t(+0.27); pm25_lag1(-0.07); pm25_roll7(+0.05)
2025-06-13,San Joaquin,6,77,1003,37.961578,-121.281414,0.04364024601205879,0,pm25_roll3(+0.34); pm25_lag1(-0.21); pm25_lag2(-0.21)
2025-06-13,Santa Cruz,6,87,7,36.98332,-121.98822,0.028293097105628544,0,pm25_lag1(-0.14); pm25_t(+0.12); pm25_roll7(+0.07)
2025-06-12,San Joaquin,6,77,1003,37.961578,-121.281414,0.07723769086874811,0,pm25_t(+0.35); pm25_lag1(-0.21); pm25_roll3(+0.07)
2025-06-12,Santa Cruz,6,87,7,36.98332,-121.98822,0.06777205722503647,0,pm25_roll3(-0.37); pm25_t(+0.22); pm25_lag2(+0.21)
2025-06-12,Santa Cruz,6,87,1005,37.06315,-122.083092,0.040582917538628034,0,pm25_roll3(-0.28); pm25_lag2(+0.16); pm25_t(+0.12)
2025-06-11,San Joaquin,6,77,1003,37.961578,-121.281414,0.13784601865920093,0,pm25_t(+0.34); pm25_roll3(-0.17); pm25_lag2(+0.14)
2025-06-11,Santa Cruz,6,87,1005,37.06315,-122.083092,0.050057849385365734,0,pm25_roll3(-0.45); pm25_lag2(+0.25); pm25_lag1(+0.16)
2025-06-11,Santa Cruz,6,87,7,36.98332,-121.98822,0.04958311980348792,0,pm25_roll3(-0.58); pm25_lag2(+0.31); pm25_lag1(+0.20)
2025-06-10,San Joaquin,6,77,1003,37.961578,-121.281414,0.05089185352742225,0,pm25_roll3(-0.21); pm25_lag1(+0.13); pm25_lag2(+0.12)
2025-06-10,Santa Cruz,6,87,1005,37.06315,-122.083092,0.012789515796641658,0,pm25_roll3(-0.45); pm25_t(-0.25); pm25_lag1(+0.24)
2025-06-10,Santa Cruz,6,87,7,36.98332,-121.98822,0.008239141392516379,0,pm25_roll3(-0.62); pm25_t(-0.33); pm25_lag1(+0.30)
2025-06-09,San Joaquin,6,77,1003,37.961578,-121.281414,0.010121817094980272,0,pm25_t(-0.22); pm25_lag1(+0.11); pm25_roll3(-0.11)
2025-06-09,Santa Cruz,6,87,1005,37.06315,-122.083092,0.0063484856478450424,0,pm25_t(-0.39); pm25_roll3(-0.33); pm25_lag1(+0.20)
2025-06-09,Santa Cruz,6,87,7,36.98332,-121.98822,0.004654703904807079,0,pm25_roll3(-0.50); pm25_t(-0.49); pm25_lag1(+0.26)
2025-06-08,San Joaquin,6,77,1003,37.961578,-121.281414,0.014555960057845868,0,pm25_t(-0.18); pm25_roll3(+0.06); pm25_roll7(-0.06)
2025-06-08,Santa Cruz,6,87,1005,37.06315,-122.083092,0.0064563763425628685,0,pm25_t(-0.33); pm25_roll3(-0.23); pm25_lag1(+0.16)
2025-06-08,Santa Cruz,6,87,7,36.98332,-121.98822,0.004840888721729865,0,pm25_t(-0.43); pm25_roll3(-0.39); pm25_lag1(+0.25)
2025-06-07,San Joaquin,6,77,1003,37.961578,-121.281414,0.029160702668339887,0,pm25_roll3(+0.22); pm25_lag2(-0.12); pm25_roll7(-0.06)
2025-06-07,Santa Cruz,6,87,1005,37.06315,-122.083092,0.011189159356288295,0,pm25_t(-0.25); pm25_roll3(-0.09); pm25_lag1(+0.08)
2025-06-07,Santa Cruz,6,87,7,36.98332,-121.98822,0.006509808534182069,0,pm25_t(-0.41); pm25_roll3(-0.18); pm25_lag1(+0.14)
2025-06-06,San Joaquin,6,77,1003,37.961578,-121.281414,0.017006762772556076,0,pm25_roll3(+0.29); pm25_lag2(-0.19); pm25_lag1(-0.12)
2025-06-06,Santa Cruz,6,87,1005,37.06315,-122.083092,0.008913427808483304,0,pm25_roll3(-0.15); pm25_t(-0.13); pm25_lag1(+0.07)
2025-06-06,Santa Cruz,6,87,7,36.98332,-121.98822,0.0077443065798395334,0,pm25_t(-0.23); pm25_roll3(-0.17); pm25_lag1(+0.12)
2025-06-05,San Joaquin,6,77,1003,37.961578,-121.281414,0.11252469986408686,0,pm25_roll3(+0.43); pm25_t(+0.19); pm25_lag1(-0.18)
2025-06-05,Santa Cruz,6,87,1005,37.06315,-122.083092,0.027272913633980093,0,pm25_lag2(+0.16); pm25_t(-0.11); pm25_roll3(-0.05)
2025-06-05,Santa Cruz,6,87,7,36.98332,-121.98822,0.008118603233919195,0,pm25_roll3(-0.22); pm25_t(-0.19); pm25_lag2(+0.13)
2025-06-04,Santa Cruz,6,87,7,36.98332,-121.98822,0.12602664926723778,0,pm25_lag2(+0.19); pm25_lag1(+0.12); pm25_roll3(-0.12)
2025-06-04,Santa Cruz,6,87,1005,37.06315,-122.083092,0.12043786180732034,0,pm25_lag1(+0.16); pm25_roll3(+0.12); pm25_lag2(-0.06)
2025-06-04,San Joaquin,6,77,1003,37.961578,-121.281414,0.10516285205205383,0,pm25_roll3(+0.41); pm25_lag2(-0.30); pm25_t(+0.30)
2025-06-03,San Joaquin,6,77,1003,37.961578,-121.281414,0.030870229170906364,0,pm25_roll3(+0.39); pm25_lag1(-0.29); pm25_lag2(-0.17)
2025-06-03,Santa Cruz,6,87,7,36.98332,-121.98822,0.010724212301691592,0,pm25_t(-0.20); pm25_lag1(+0.19); pm25_lag2(-0.16)
2025-06-03,Santa Cruz,6,87,1005,37.06315,-122.083092,0.006259298212984636,0,pm25_roll3(+0.30); pm25_lag2(-0.26); pm25_t(-0.25)
2025-06-02,San Joaquin,6,77,1003,37.961578,-121.281414,0.23296493027463347,0,pm25_t(+0.47); pm25_roll3(+0.18); pm25_lag1(-0.16)
2025-06-02,Santa Cruz,6,87,1005,37.06315,-122.083092,0.02785230263364848,0,pm25_lag1(-0.26); pm25_roll3(+0.19); pm25_t(+0.10)
2025-06-02,Santa Cruz,6,87,7,36.98332,-121.98822,0.004012584265694032,0,pm25_t(-0.30); pm25_lag1(-0.16); pm25_roll7(+0.06)
2025-06-01,Santa Cruz,6,87,1005,37.06315,-122.083092,0.16071328024553458,0,pm25_t(+0.42); pm25_roll3(-0.18); pm25_roll7(+0.09)
2025-06-01,Santa Cruz,6,87,7,36.98332,-121.98822,0.10775335180897243,0,pm25_roll3(-0.30); pm25_t(+0.25); pm25_lag2(+0.14)
2025-06-01,San Joaquin,6,77,1003,37.961578,-121.281414,0.08008259196462685,0,pm25_t(+0.27); pm25_lag1(-0.05); pm25_lag2(-0.02)
2025-05-31,San Joaquin,6,77,1003,37.961578,-121.281414,0.055385838432319714,0,pm25_lag2(+0.10); pm25_t(+0.09); pm25_roll3(-0.07)
2025-05-31,Santa Cruz,6,87,1005,37.06315,-122.083092,0.05101482673655428,0,pm25_roll3(-0.48); pm25_lag2(+0.24); pm25_t(+0.12)
2025-05-31,Santa Cruz,6,87,7,36.98332,-121.98822,0.026432059763687316,0,pm25_roll3(-0.42); pm25_lag2(+0.21); pm25_lag1(+0.14)
2025-05-30,San Joaquin,6,77,1003,37.961578,-121.281414,0.05222637286555511,0,pm25_lag1(+0.10); pm25_roll3(-0.07); pm25_t(+0.04)
2025-05-30,Santa Cruz,6,87,1005,37.06315,-122.083092,0.040668050730266574,0,pm25_roll3(-0.53); pm25_lag2(+0.33); pm25_lag1(+0.24)
2025-05-30,Santa Cruz,6,87,7,36.98332,-121.98822,0.022834146507945567,0,pm25_roll3(-0.37); pm25_t(-0.22); pm25_lag2(+0.21)
2025-05-29,San Joaquin,6,77,1003,37.961578,-121.281414,0.007962662880866625,0,pm25_t(-0.16); pm25_roll3(-0.09); pm25_lag2(-0.03)
2025-05-29,Santa Cruz,6,87,1005,37.06315,-122.083092,0.00418093698865658,0,pm25_roll3(-0.60); pm25_t(-0.38); pm25_lag1(+0.32)
2025-05-29,Santa Cruz,6,87,7,36.98332,-121.98822,0.004069435919089604,0,pm25_roll3(-0.44); pm25_t(-0.33); pm25_lag1(+0.21)
2025-05-28,San Joaquin,6,77,1003,37.961578,-121.281414,0.020242955704395774,0,pm25_roll3(-0.18); pm25_lag2(+0.13); pm25_lag1(-0.03)
2025-05-28,Santa Cruz,6,87,7,36.98332,-121.98822,0.00531135524213959,0,pm25_roll3(-0.49); pm25_t(-0.34); pm25_lag2(+0.31)
2025-05-28,Santa Cruz,6,87,1005,37.06315,-122.083092,0.0025382713533536557,0,pm25_roll3(-0.54); pm25_t(-0.52); pm25_lag2(+0.33)
2025-05-27,San Joaquin,6,77,1003,37.961578,-121.281414,0.11582365511463158,0,pm25_lag2(+0.14); pm25_lag1(+0.13); pm25_roll3(-0.06)
2025-05-27,Santa Cruz,6,87,7,36.98332,-121.98822,0.03614007701214354,0,pm25_roll3(-0.56); pm25_lag1(+0.30); pm25_lag2(+0.28)
2025-05-27,Santa Cruz,6,87,1005,37.06315,-122.083092,0.022416582428109573,0,pm25_roll3(-0.52); pm25_lag1(+0.32); pm25_lag2(+0.25)
2025-05-26,San Joaquin,6,77,1003,37.961578,-121.281414,0.007832552602161934,0,pm25_t(-0.21); pm25_lag2(-0.19); pm25_lag1(+0.14)
2025-05-26,Santa Cruz,6,87,7,36.98332,-121.98822,0.004015702412682132,0,pm25_t(-0.49); pm25_roll3(-0.41); pm25_lag1(+0.27)
2025-05-26,Santa Cruz,6,87,1005,37.06315,-122.083092,0.0021799718597316593,0,pm25_t(-0.52); pm25_roll3(-0.44); pm25_lag1(+0.25)
2025-05-25,San Joaquin,6,77,1003,37.961578,-121.281414,0.008175464255927531,0,pm25_t(-0.22); pm25_lag1(-0.18); pm25_roll3(+0.15)
2025-05-25,Santa Cruz,6,87,1005,37.06315,-122.083092,0.006023680658013758,0,pm25_t(-0.40); pm25_roll3(-0.32); pm25_lag2(+0.21)
2025-05-25,Santa Cruz,6,87,7,36.98332,-121.98822,0.002829823623443016,0,pm25_t(-0.44); pm25_roll3(-0.35); pm25_lag1(+0.16)
2025-05-24,San Joaquin,6,77,1003,37.961578,-121.281414,0.16068632461111249,0,pm25_t(+0.30); pm25_roll3(+0.06); pm25_lag2(-0.04)
2025-05-24,Santa Cruz,6,87,1005,37.06315,-122.083092,0.027059540165953893,0,pm25_lag1(+0.21); pm25_roll3(-0.20); pm25_t(-0.19)
2025-05-24,Santa Cruz,6,87,7,36.98332,-121.98822,0.018350799748142542,0,pm25_t(-0.26); pm25_roll3(-0.21); pm25_lag2(+0.20)
2025-05-23,San Joaquin,6,77,1003,37.961578,-121.281414,0.016808827876507983,0,pm25_lag2(-0.06); pm25_lag1(-0.04); pm25_t(-0.04)
2025-05-23,Santa Cruz,6,87,7,36.98332,-121.98822,0.01218122249962555,0,pm25_roll3(-0.19); pm25_lag1(+0.19); pm25_t(-0.19)
2025-05-23,Santa Cruz,6,87,1005,37.06315,-122.083092,0.0034140937011152106,0,pm25_t(-0.34); pm25_roll3(-0.19); pm25_lag1(+0.09)
2025-05-22,San Joaquin,6,77,1003,37.961578,-121.281414,0.030704718443444818,0,pm25_t(+0.07); pm25_roll3(-0.06); pm25_lag1(-0.06)
2025-05-22,Santa Cruz,6,87,1005,37.06315,-122.083092,0.013629188688995347,0,pm25_roll3(-0.23); pm25_lag2(+0.20); pm25_t(-0.15)
2025-05-22,Santa Cruz,6,87,7,36.98332,-121.98822,0.006049826111357683,0,pm25_t(-0.31); pm25_lag2(+0.09); pm25_roll3(-0.09)
2025-05-21,San Joaquin,6,77,1003,37.961578,-121.281414,0.061898797201042056,0,pm25_roll3(-0.11); pm25_t(+0.09); pm25_lag2(+0.09)
2025-05-21,Santa Cruz,6,87,1005,37.06315,-122.083092,0.05896322039394566,0,pm25_roll3(-0.35); pm25_lag1(+0.19); pm25_lag2(+0.15)
2025-05-21,Santa Cruz,6,87,7,36.98332,-121.98822,0.049717976225974805,0,pm25_roll3(-0.13); pm25_lag1(+0.09); pm25_lag2(+0.06)
2025-05-20,San Joaquin,6,77,1003,37.961578,-121.281414,0.01808604885912145,0,pm25_roll3(-0.12); pm25_lag1(+0.09); pm25_t(-0.08)
2025-05-20,Santa Cruz,6,87,7,36.98332,-121.98822,0.006666874163710118,0,pm25_roll3(-0.26); pm25_t(-0.15); pm25_lag1(+0.05)
2025-05-20,Santa Cruz,6,87,1005,37.06315,-122.083092,0.005324295681399878,0,pm25_roll3(-0.38); pm25_t(-0.31); pm25_lag1(+0.15)
2025-05-19,Santa Cruz,6,87,7,36.98332,-121.98822,0.05110983999810558,0,pm25_lag2(+0.28); pm25_roll3(-0.18); pm25_t(-0.09)
2025-05-19,San Joaquin,6,77,1003,37.961578,-121.281414,0.038665798024086824,0,pm25_t(-0.14); pm25_roll3(+0.12); pm25_lag2(+0.07)
2025-05-19,Santa Cruz,6,87,1005,37.06315,-122.083092,0.020764742493957496,0,pm25_roll3(-0.28); pm25_t(-0.24); pm25_lag2(+0.24)
2025-05-18,Santa Cruz,6,87,7,36.98332,-121.98822,0.052622940457349984,0,pm25_lag1(+0.28); pm25_roll3(-0.13); pm25_lag2(-0.06)
2025-05-18,San Joaquin,6,77,1003,37.961578,-121.281414,0.03174016058950707,0,pm25_lag2(-0.24); pm25_roll3(+0.20); pm25_lag1(+0.06)
2025-05-18,Santa Cruz,6,87,1005,37.06315,-122.083092,0.018988708517174595,0,pm25_lag1(+0.23); pm25_roll3(-0.21); pm25_t(-0.20)
2025-05-17,San Joaquin,6,77,1003,37.961578,-121.281414,0.006845706197271132,0,pm25_lag1(-0.23); pm25_roll3(+0.17); pm25_lag2(-0.10)
2025-05-17,Santa Cruz,6,87,1005,37.06315,-122.083092,0.003788863265011529,0,pm25_t(-0.37); pm25_roll3(-0.12); pm25_roll7(+0.06)
2025-05-17,Santa Cruz,6,87,7,36.98332,-121.98822,0.0028361647313906255,0,pm25_t(-0.45); pm25_roll3(+0.09); pm25_lag1(-0.06)
2025-05-16,San Joaquin,6,77,1003,37.961578,-121.281414,0.143903382730567,0,pm25_t(+0.37); pm25_lag2(+0.11); pm25_roll3(-0.10)
2025-05-16,Santa Cruz,6,87,7,36.98332,-121.98822,0.021665976880522582,0,pm25_roll3(-0.15); pm25_t(+0.10); pm25_lag1(-0.05)
2025-05-16,Santa Cruz,6,87,1005,37.06315,-122.083092,0.019710263452624423,0,pm25_roll3(-0.28); pm25_lag2(+0.12); pm25_roll7(+0.07)
2025-05-15,San Joaquin,6,77,1003,37.961578,-121.281414,0.08017812631825881,0,pm25_roll3(-0.26); pm25_t(+0.17); pm25_lag2(+0.13)
2025-05-15,Santa Cruz,6,87,7,36.98332,-121.98822,0.040943377781145526,0,pm25_roll3(-0.37); pm25_lag2(+0.27); pm25_t(+0.08)
2025-05-15,Santa Cruz,6,87,1005,37.06315,-122.083092,0.02929113403346648,0,pm25_roll3(-0.43); pm25_lag2(+0.24); pm25_lag1(+0.12)
2025-05-14,Santa Cruz,6,87,7,36.98332,-121.98822,0.05712245093769411,0,pm25_roll3(-0.52); pm25_lag1(+0.26); pm25_lag2(+0.24)
